_id,公司名称,产品名称,产品类别,设计类型,产品特殊属性,承保方式,保险期间类型,产品交费方式,产品条款文字编码,产品销售状态,停止销售日期,PDF文件
5b531445f1ad32a783dfbcb1,平安养老保险股份有限公司,平安呼吸系统疾病住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费一次性交费兼有,平安养老[2014]医疗保险006号,停用,2015-12-30,http://www.iachina.cn/IC/tkk/03/93b41638-1d0f-4c55-8c32-6231f23af265_TERMS.PDF
5b531445f1ad32a783dfbcb2,平安养老保险股份有限公司,平安生殖系统疾病住院津贴医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费一次性交费兼有,平安养老[2014]医疗保险007号,停用,2016-06-23,http://www.iachina.cn/IC/tkk/03/4c4914c6-f5af-45a7-9fa7-f068fdaeb75f_TERMS.PDF
5b531445f1ad32a783dfbcb3,北大方正人寿保险有限公司,附加安意保意外住院补贴医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,北大方正人寿[2014]医疗保险002号,停用,2016-07-20,http://www.iachina.cn/IC/tkk/03/e59eb61d-703b-423d-8765-59ee78360b55_TERMS.PDF
5b531445f1ad32a783dfbcb4,信诚人寿保险有限公司,信诚附加境外旅行住院津贴医疗保险B款,定额给付型医疗保险,普通型,无,个人,短期（一年及一年以下）,一次性交费,信诚人寿[2014]医疗保险031号,在售, ,http://www.iachina.cn/IC/tkk/03/a31d574e-2d88-435a-94ee-47bfd5c75e52_TERMS.PDF
5b531445f1ad32a783dfbcb5,陆家嘴国泰人寿保险有限责任公司,国泰附加学生幼儿意外伤害住院日额医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,学生平安保险,个人,短期（一年及一年以下）,一次性交费,国泰人寿[2014]医疗保险015号,停售,2018-06-01,http://www.iachina.cn/IC/tkk/03/c8c1445b-017c-4ec2-ac5a-6f16b61cdf4f_TERMS.PDF
5b531445f1ad32a783dfbcb6,陆家嘴国泰人寿保险有限责任公司,国泰附加学生幼儿意外伤害住院日额医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,学生平安保险,个人,短期（一年及一年以下）,一次性交费,国泰人寿[2014]医疗保险018号,停售,2018-06-05,http://www.iachina.cn/IC/tkk/03/44035452-1c34-4f18-a3f4-71c49e4eef56_TERMS.PDF
5b531445f1ad32a783dfbcb7,信诚人寿保险有限公司,信诚附加少儿长期住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,少儿专属产品,个人,长期（超过一年或含有保证续保条款）,分期交费一次性交费兼有,信诚人寿[2014]医疗保险043号,在售, ,http://www.iachina.cn/IC/tkk/03/3066bf3d-b50b-4bac-855c-6ca8554bbeb6_TERMS.PDF
5b531445f1ad32a783dfbcb8,君龙人寿保险有限公司,君龙附加龙e行意外住院定额给付医疗保险（2014）,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,君龙人寿[2014]医疗保险021号,在售, ,http://www.iachina.cn/IC/tkk/03/69b3d297-44d7-4841-acc5-ef3a7023fb0b_TERMS.PDF
5b531445f1ad32a783dfbcb9,长城人寿保险股份有限公司,长城附加交通意外伤害住院定额给付医疗保险,定额给付型医疗保险,普通型,无,个人,短期（一年及一年以下）,一次性交费,长城人寿【2014】医疗保险006号,在售, ,http://www.iachina.cn/IC/tkk/03/b6aa5f7f-b0d4-4a0e-bbe1-ae6d4fee9973_TERMS.PDF
5b531445f1ad32a783dfbcba,长城人寿保险股份有限公司,长城附加综合意外伤害住院定额给付医疗保险,定额给付型医疗保险,普通型,无,个人,短期（一年及一年以下）,一次性交费,长城人寿【2014】医疗保险010号,在售, ,http://www.iachina.cn/IC/tkk/03/4f34e958-0f67-47b8-bb74-7fd183a26c24_TERMS.PDF
5b531445f1ad32a783dfbcbb,中航三星人寿保险有限公司,中航三星附加住院津贴团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,中航三星人寿[2014]医疗保险020号,在售, ,http://www.iachina.cn/IC/tkk/03/1ef776ed-58ab-4a16-8091-f01ed5f33c75_TERMS.PDF
5b531445f1ad32a783dfbcbc,中银三星人寿保险有限公司,中航三星附加康悦安心住院津贴医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,中航三星人寿[2014]医疗保险033号,停用,2016-05-06,http://www.iachina.cn/IC/tkk/03/fcd724cd-edc1-4801-98c1-a840a6a4e449_TERMS.PDF
5b531445f1ad32a783dfbcbd,中邮人寿保险股份有限公司,中邮附加团体住院津贴医疗保险,定额给付型医疗保险,普通型,无,团体,短期（一年及一年以下）,一次性交费,中邮保险【2014】医疗保险020,停用,2018-07-20,http://www.iachina.cn/IC/tkk/03/8fa57f34-684d-43f9-8372-9c1852dee0d5_TERMS.PDF
5b531445f1ad32a783dfbcbe,同方全球人寿保险有限公司,海康附加「健康无忧」住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,海康人寿[2014]医疗保险007号,停用,2015-10-08,http://www.iachina.cn/IC/tkk/03/208a269b-f492-4c4c-87f4-a6dba9db5601_TERMS.PDF
5b531445f1ad32a783dfbcbf,平安养老保险股份有限公司,平安泌尿系统疾病住院津贴医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费一次性交费兼有,平安养老[2014]医疗保险012号,停售,2018-07-12,http://www.iachina.cn/IC/tkk/03/c1a7206c-dfe9-40e9-a51e-c6560edadba4_TERMS.PDF
5b531445f1ad32a783dfbcc0,中国人寿保险股份有限公司,国寿附加如意随行意外伤害住院定额给付医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,中国人寿〔2015〕医疗保险004号,停售,2017-08-09,http://www.iachina.cn/IC/tkk/03/9e1758e6-4af7-4cfe-895e-52dac205219a_TERMS.PDF
5b531445f1ad32a783dfbcc1,安邦养老保险股份有限公司,安邦养老附加老年意外伤害住院津贴医疗保险,定额给付型医疗保险,普通型,老年专属产品,个人,短期（一年及一年以下）,一次性交费,安邦养老〔2015〕健康保险003号,在售, ,http://www.iachina.cn/IC/tkk/03/c90ad4f4-0c7e-4695-8911-84485809f565_TERMS.PDF
5b531445f1ad32a783dfbcc2,生命人寿保险股份有限公司,生命附加关爱人生长期住院津贴医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,生命人寿[2014]医疗保险019号,停用,2016-09-01,http://www.iachina.cn/IC/tkk/03/fe951afe-3773-4d19-b020-8764d4c6c390_TERMS.PDF
5b531445f1ad32a783dfbcc3,生命人寿保险股份有限公司,生命附加长期意外住院津贴医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费一次性交费兼有,生命人寿[2014]医疗保险044号,停用,2016-09-01,http://www.iachina.cn/IC/tkk/03/400c55a5-835f-4376-ba2a-f9178a999de9_TERMS.PDF
5b531445f1ad32a783dfbcc4,中荷人寿保险有限公司,中荷附加团体意外伤害住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,分期交费一次性交费兼有,中荷人寿[2015]医疗保险003号,在售, ,http://www.iachina.cn/IC/tkk/03/7dbd9783-653a-43e3-96ae-8d4ce4b6dbc2_TERMS.PDF
5b531445f1ad32a783dfbcc5,国联人寿保险股份有限公司,国联人寿保险股份有限公司附加住院补贴医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,一次性交费,国联人寿〔2015〕医疗保险004号,停售,2017-05-27,http://www.iachina.cn/IC/tkk/03/c2b820ab-9a49-4a17-ad8d-a693a9ae4285_TERMS.PDF
5b531445f1ad32a783dfbcc6,平安健康保险股份有限公司,平安附加意外伤害住院日额团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,分期交费一次性交费兼有,平安健康[2014]医疗保险004号,在售, ,http://www.iachina.cn/IC/tkk/03/791616f3-d252-48cd-ac48-95c5c7ce2e76_TERMS.PDF
5b531445f1ad32a783dfbcc8,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司附加安心随行旅行意外伤害住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,中美联泰大都会[2014]医疗保险030号,在售, ,http://www.iachina.cn/IC/tkk/03/026f4ab3-61ee-4841-a6f1-01aa68896692_TERMS.PDF
5b531445f1ad32a783dfbcc9,国联人寿保险股份有限公司,国联人寿保险股份有限公司附加住院补贴团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,国联人寿〔2015〕医疗保险013号,在售, ,http://www.iachina.cn/IC/tkk/03/96bebcdf-a603-45f1-adaa-af64a734d30c_TERMS.PDF
5b531445f1ad32a783dfbcca,安邦养老保险股份有限公司,安邦养老附加邦安达交通工具意外伤害住院津贴医疗保险,定额给付型医疗保险,普通型,无,个人,短期（一年及一年以下）,一次性交费,安邦养老〔2015〕健康保险015号,在售, ,http://www.iachina.cn/IC/tkk/03/bf193042-3a25-4682-9e3d-98ef76e4d769_TERMS.PDF
5b531445f1ad32a783dfbccb,新华人寿保险股份有限公司,新华人寿保险股份有限公司附加华裕A款意外住院津贴团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,分期交费一次性交费兼有,新华保险[2015]医疗保险016号,在售, ,http://www.iachina.cn/IC/tkk/03/b899f2a2-c23e-4693-9ee9-efed7a048333_TERMS.PDF
5b531445f1ad32a783dfbccc,新华人寿保险股份有限公司,新华人寿保险股份有限公司附加华隆A款住院津贴团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,分期交费一次性交费兼有,新华保险[2015]医疗保险017号,在售, ,http://www.iachina.cn/IC/tkk/03/a1b5c78f-af74-4e5a-86b6-faa225f9cda4_TERMS.PDF
5b531445f1ad32a783dfbccd,信诚人寿保险有限公司,信诚附加公出人员意外住院津贴团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,信诚人寿[2014]医疗保险066号,在售, ,http://www.iachina.cn/IC/tkk/03/51ca62ef-fa6e-4e12-9b1f-820c433d0357_TERMS.PDF
5b531445f1ad32a783dfbcce,信诚人寿保险有限公司,信诚附加境内旅行住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,信诚人寿[2014]医疗保险051号,在售, ,http://www.iachina.cn/IC/tkk/03/255e1128-ee58-489a-9ffe-8bbfae833646_TERMS.PDF
5b531445f1ad32a783dfbccf,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦安惠保住院给付医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,友邦保险[2015]医疗保险006号,停售,2018-05-07,http://www.iachina.cn/IC/tkk/03/2bed4416-312a-42e1-bb5a-bd1e7ea81da8_TERMS.PDF
5b531445f1ad32a783dfbcd0,同方全球人寿保险有限公司,同方全球附加「全都宝」（B款）意外伤害住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,同方全球人寿[2015]医疗保险014号,在售, ,http://www.iachina.cn/IC/tkk/03/f54213bb-e659-4d26-9f2c-f7d662ca2ee5_TERMS.PDF
5b531445f1ad32a783dfbcd1,同方全球人寿保险有限公司,同方全球附加住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,同方全球人寿[2015]医疗保险034号,在售, ,http://www.iachina.cn/IC/tkk/03/c6b89f7e-658b-4a14-acf5-5dd4eb0c37df_TERMS.PDF
5b531445f1ad32a783dfbcd2,同方全球人寿保险有限公司,同方全球附加手术补贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,同方全球人寿[2015]医疗保险032号,在售, ,http://www.iachina.cn/IC/tkk/03/8e1afa49-a3a1-48e0-8268-28124c9a612e_TERMS.PDF
5b531445f1ad32a783dfbcd3,同方全球人寿保险有限公司,同方全球附加「健康无忧」住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,同方全球人寿[2015]医疗保险024号,在售, ,http://www.iachina.cn/IC/tkk/03/55b6503a-be4c-495a-8b53-98f00e4c2c78_TERMS.PDF
5b531445f1ad32a783dfbcd4,同方全球人寿保险有限公司,同方全球附加「易安行」意外住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,同方全球人寿[2015]医疗保险026号,在售, ,http://www.iachina.cn/IC/tkk/03/4367e93c-f520-4b9b-ace5-fbee32822f45_TERMS.PDF
5b531445f1ad32a783dfbcd5,同方全球人寿保险有限公司,同方全球附加（B款）住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,同方全球人寿[2015]医疗保险053号,在售, ,http://www.iachina.cn/IC/tkk/03/1b6cd212-78e4-4cb9-9d2f-36c89f81f21b_TERMS.PDF
5b531445f1ad32a783dfbcd6,昆仑健康保险股份有限公司,昆仑健康保险股份有限公司福全住院津贴团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,灵活交费,昆仑健康[2015]医疗保险008号,在售, ,http://www.iachina.cn/IC/tkk/03/b8a51e79-b965-4a4e-9116-9274b6222d28_TERMS.PDF
5b531445f1ad32a783dfbcd7,中宏人寿保险有限公司,中宏附加安行一生意外住院津贴医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,中宏人寿[2015]医疗保险005号,停售,2017-04-27,http://www.iachina.cn/IC/tkk/03/f2c0e12a-436c-4a96-b4c4-8f9bac4345af_TERMS.PDF
5b531445f1ad32a783dfbcd8,国联人寿保险股份有限公司,国联人寿保险股份有限公司附加意外伤害住院补贴团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,国联人寿〔2015〕医疗保险009号,在售, ,http://www.iachina.cn/IC/tkk/03/33afe66d-e3a7-4265-93a5-cefe930c9357_TERMS.PDF
5b531445f1ad32a783dfbcd9,建信人寿保险有限公司,附加团体旅行意外住院补贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,建信人寿[2014]医疗保险034号,在售, ,http://www.iachina.cn/IC/tkk/03/fc758d87-e819-4367-856e-86bdbab7d1d2_TERMS.PDF
5b531445f1ad32a783dfbcda,泰康人寿保险有限责任公司,泰康附加乐行意外住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费一次性交费兼有,泰康人寿[2015]医疗保险055号,在售, ,http://www.iachina.cn/IC/tkk/03/b728eac3-9c4c-4b52-8dbb-f84bf9f8bff6_TERMS.PDF
5b531445f1ad32a783dfbcdb,中国人寿保险股份有限公司,国寿附加乐行宝意外伤害住院定额给付医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,中国人寿〔2015〕医疗保险013号,停售,2017-07-24,http://www.iachina.cn/IC/tkk/03/b4c0a294-d476-4933-a006-eb92fd1cf182_TERMS.PDF
